Gene.ID	Gene.symbol	adj.P.Val	logFC
1737	DLAT	0.000150169887473221	0.868893864222223
79573	TTC13	0.000150169887473221	-1.17026136361111
154141	MBOAT1	0.000150294521296521	-0.989146213444446
54463	FAM134B	0.000150512814458352	-1.34371765888889
26788	SNORD60	0.000152687734833437	1.57642950383333
1627	DBN1	0.000152958002902263	1.07316066066667
55304	SPTLC3	0.000153543324746259	2.01953116083333
4286	MITF	0.000153700765383934	-0.978132667944445
388403	YPEL2	0.000153980343459272	-1.05516362866667
4814	NINJ1	0.000154670994581926	-1.46864873788889
139324	HDX	0.000154670994581926	-1.05247146216667
		0.000154869393614533	-1.32843243211111
3964	LGALS8	0.000155082811772642	-0.952022397611113
257019	FRMD3	0.000155536172780335	-1.33081819444444
11157	LSM6	0.000156837097215655	-1.00940673594445
10965	ACOT2	0.000156861353996745	0.994022907166666
7343	UBTF	0.000157269600753943	1.04003610511111
55205	ZNF532	0.000157654543400297	-1.79101149961111
23601	CLEC5A	0.000160490396333992	-1.8268212385
		0.000161158222223887	-1.023730583
554236	DPY19L2P1	0.00016179581072576	1.51401619872222
6775	STAT4	0.000161920579054003	1.96815291538889
3983	ABLIM1	0.000162309538687156	1.842073261
55144	LRRC8D	0.000162910726764152	-0.766576586388888
116840	CNTROB	0.000164825695617152	0.981473908666668
9935	MAFB	0.00016603054306863	-2.20479708433334
5359	PLSCR1	0.00016603054306863	-1.44207437772222
84766	CRACR2A	0.000166846477868808	-1.23147090055556
387707	CC2D2B	0.000167064495909661	-1.3657244605
26821	SNORA74A	0.000167230163147106	1.60025764438889
81890	QTRT1	0.000168511426349098	0.898945620722222
200132	TCTEX1D1	0.000168511426349098	1.57407548927778
91687	CENPL	0.000168762704346939	1.21707011716667
81610	FAM83D	0.000169101363175234	1.45076004166667
		0.000169458036062094	-0.997929736222222
2771	GNAI2	0.000170028291112664	-0.966088216444444
23287	AGTPBP1	0.000170558286996947	-1.53131062188889
58493	INIP	0.000171308472441918	-0.92418772688889
57122	NUP107	0.000172220959628979	1.43717674194445
51626	DYNC2LI1	0.000173134757522492	1.09251682694444
106660613///100133050///100049076///728411///653188///387036///11042///11039///653188///11042///11039	LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4	0.000174725340465748	1.260322569
8907	AP1M1	0.000175009094424297	-0.914292798388891
5447	POR	0.000175525462461533	-1.00449198111111
7552	ZNF711	0.000175715617382831	2.75579356605556
		0.000175779856986796	1.81357123294444
2651	GCNT2	0.000176380081277123	-1.37571247411111
2720	GLB1	0.000176380081277123	-0.993602613222221
54556	ING3	0.000176380081277123	-0.878663836277777
		0.000176575348782191	-0.798171648222219
5954	RCN1	0.000178052566948234	0.973172324222221
93380	MMGT1	0.000180073187622713	-0.814863563111107
200186	CRTC2	0.000180232025818625	-0.976822477277778
		0.000180291434063241	-2.79980500794444
79153	GDPD3	0.00018122503592062	-1.9752592755
9766	SUSD6	0.000181348965065501	-0.879423957444445
10903	MTMR11	0.000182044403810479	-1.03756002277778
3712	IVD	0.000183133376723395	0.842613272166664
4285	MIPEP	0.000184091084592932	1.00086821338889
2744	GLS	0.00018438920637437	1.35720311016667
100288637///161725	LOC100288637///OTUD7A	0.000184544096137931	0.990286058333333
284309	ZNF776	0.000184589284476161	0.914551814555558
100129543	ZNF730	0.000184986416442101	2.03857564144444
100526772///375346	TMEM110-MUSTN1///TMEM110	0.000184986416442101	-0.764201383277777
6521	SLC4A1	0.000185432058669175	3.03704088338889
25979	DHRS7B	0.000185591213864984	-0.931621002333333
6272	SORT1	0.00018622188172196	-1.79368755466667
3937	LCP2	0.00018622188172196	-0.967405801944444
63971	KIF13A	0.000186557196356838	-1.16481190161111
5362	PLXNA2	0.000187420835576256	-0.84241016061111
8924	HERC2	0.00018811645342441	1.01852158933333
100134869///727751///388152///80154	UBE2Q2P2///LOC727751///GOLGA2P7///GOLGA2P10	0.000188702687024601	1.41939370572222
		0.000188702687024601	1.43369727222222
29099	COMMD9	0.000188703996833504	-1.03719212638889
23516	SLC39A14	0.000188790980284609	1.27147503005556
55794	DDX28	0.000188879118400491	-0.933207461833334
		0.000188968022748302	0.903181083499996
9896	FIG4	0.000190964938899782	-1.243782581
23313	KIAA0930	0.000190964938899782	-1.34805302238889
25938	HEATR5A	0.000193288013841788	-0.854607540833334
23506	GLTSCR1L	0.000193856929238484	-0.812396351111112
5743	PTGS2	0.000194646009607658	-2.25083398616667
		0.000194646009607658	-1.27636303966667
836	CASP3	0.000194646009607658	1.06712284638889
55331	ACER3	0.000194646009607658	-1.91773630977778
7184	HSP90B1	0.000195913461045182	0.769753843888891
55788	LMBRD1	0.000196007028281341	-1.17828393916667
29946	SERTAD3	0.000197626688035036	-1.02686635472222
652070///28831///28442///28396///3507///3501///3500///3493///652070///317730///50802///28912///28442///28439///28424///28407///28402///28309	SCFV///IGLJ3///IGHV3-23///IGHV4-31///IGHM///IGHG2///IGHG1///IGHA1///SCFV///C14orf99///IGK///IGKV3-20///IGHV3-23///IGHV3-30///IGHV3-48///IGHV3-75///IGHV3-69-1///IGHV3OR16-7	0.000197626688035036	3.13856989338889
79590	MRPL24	0.000197626688035036	1.44348658105555
2509	FTH1P5	0.000197934781074413	-1.2122850185
201163	FLCN	0.000198161537054427	-0.982127396166668
27166	PRELID1	0.000198177385631879	-1.02480199327777
1808	DPYSL2	0.000198177385631879	-2.06116055916667
1130	LYST	0.000198177385631879	-1.344611313
		0.000198177385631879	1.15590832055556
64499///23430///7177	TPSB2///TPSD1///TPSAB1	0.000198866652574804	1.95090180605555
11072	DUSP14	0.000198866652574804	1.16347768438889
		0.000198960528066648	-0.748305971777777
6234	RPS28	0.000199067364432714	-0.659245178888886
10024	TROAP	0.000199438081958037	1.20757040805556
55293	UEVLD	0.000199927601312025	-0.983252289666667
5170	PDPK1	0.000200943906770562	-0.731770323166668
3430	IFI35	0.000200943906770562	-1.14926256922222
6279	S100A8	0.000201073540330098	-3.20799919744445
55219	TMEM57	0.000201296329739264	0.717075106444442
9987	HNRNPDL	0.000202511538494898	0.654902924444439
259230	SGMS1	0.000202605022094885	-1.12393109116667
100885850///100885848///80755	PTGES3L-AARSD1///PTGES3L///AARSD1	0.000202806820750151	0.914347593055558
5184	PEPD	0.000203557662914047	-0.882011195444443
53616	ADAM22	0.000204123240337063	1.21270516783333
26996	GPR160	0.000205080887965423	-1.40062166533334
79613	TANGO6	0.000206034243642986	-0.90896848388889
125336	LOXHD1	0.000206306104882383	-1.185405384
4648	MYO7B	0.000206585979900514	-0.565445998444446
55621	TRMT1	0.000208567692006532	0.784295648333331
100532724///84129	NPHP3-ACAD11///ACAD11	0.000209434672931231	1.13728836461111
302	ANXA2	0.000210332178512715	-1.45583955661111
4929	NR4A2	0.000210815433334237	-2.60385209816667
11334	TUSC2	0.000212037824047118	-0.712097083388889
51203	NUSAP1	0.000212037824047118	1.92860960833334
55622	TTC27	0.000213221732973921	1.32798547383333
388796	SNHG17	0.000213221732973921	1.09458463322222
57664	PLEKHA4	0.00021378702462843	-0.701127905444443
3108	HLA-DMA	0.0002144832433363	-1.85037204538889
221895	JAZF1	0.0002144832433363	-1.78555693866667
		0.000214966568352339	0.892108244611112
199	AIF1	0.000215088469447076	-1.58722034544444
29899	GPSM2	0.000216654034393106	1.41985478905556
6320	CLEC11A	0.000218707964713922	1.45444184433333
283578	TMED8	0.000219630676721482	0.69327539822222
6414	SEPP1	0.000219630676721482	3.47760037661111
		0.000221395789379178	2.37128320772222
4155	MBP	0.000222567501215506	-0.901265105388889
51304	ZDHHC3	0.000222597970719988	-0.896956873166667
25862	USP49	0.000223830163464476	0.755726878444444
79575	ABHD8	0.000224363458019903	-0.615511345555555
5595	MAPK3	0.000224947623288209	-1.16558423755556
7873	MANF	0.000225003522032006	1.01844694577778
84067	FAM160A2	0.000225003522032006	-0.669430801555557
10044	SH2D3C	0.000225196859368363	-1.11953939366667
157638	FAM84B	0.000225196859368363	0.878426355500001
55239	OGFOD1	0.000225213055075557	0.842188981166665
54850	FBXL12	0.000225561431038391	-0.769028559277778
2137	EXTL3	0.000229348027620489	-1.22700074322222
1317	SLC31A1	0.000229671918960914	-1.89647010727778
64207	IRF2BPL	0.000231217464135876	-0.948541623333333
9972	NUP153	0.000233787416765757	0.684544556666669
3107///3106///3107///3106	HLA-C///HLA-B///HLA-C///HLA-B	0.000233787416765757	-0.912799647611115
1536	CYBB	0.000234346001030123	-2.81418552461111
94120	SYTL3	0.000236051947155617	-1.38592140172222
100529209///440400	RNASEK-C17orf49///RNASEK	0.000236051947155617	-0.975869213333331
637	BID	0.000237587328938824	-1.34041527805555
29799	YPEL1	0.000237795582272179	1.10741749172222
3007	HIST1H1D	0.000238187126245252	2.06186904805556
216	ALDH1A1	0.000238620156565233	-2.79871283677778
133686	NADK2	0.000239543548327279	1.1690989075
1436	CSF1R	0.000239843476712285	-2.02063465761111
22858	ICK	0.000241528468402828	-1.4458783565
57507	ZNF608	0.000242038798149221	1.55514816738889
340526	RGAG4	0.00024252891739123	-1.07469520805556
5901	RAN	0.000243070092294936	1.14070995294444
100533181///53826	FXYD6-FXYD2///FXYD6	0.00024322271087877	-1.05464922755556
3572	IL6ST	0.00024322271087877	-2.01254198755556
116985	ARAP1	0.000243451220641498	-1.08834059994444
23642///9303	SNHG1///SNORD25	0.000245127256102068	2.62897234883334
219	ALDH1B1	0.000246214906164031	1.22517987477778
157570	ESCO2	0.000246947011149753	2.14397566205555
		0.000247111721221157	-2.11552808022222
3592	IL12A	0.000247718472615061	1.30113924144444
90293	KLHL13	0.000248221627093481	1.49944666838889
4052	LTBP1	0.000248665405230204	2.39919623622222
		0.000249571160539045	-0.896251122777777
2280	FKBP1A	0.000249979635213255	-1.37105503877778
378884	NHLRC1	0.000250500466279765	-1.15014446722222
84519	ACRBP	0.000250895150979124	-0.789410247222223
		0.000251333976954328	0.819059381111114
55120	FANCL	0.000251333976954328	1.19370189027778
8218	CLTCL1	0.000251519096278949	-1.22707313294445
84899	TMTC4	0.000254752057270502	0.963784768555554
23279	NUP160	0.000255505921835629	1.15261496522222
		0.000255505921835629	1.14525362372222
		0.000257089520055925	1.49712397038889
9191	DEDD	0.000257401091992445	-0.967158562500004
57701	NCKAP5L	0.000257401091992445	-0.843593836833334
5547	PRCP	0.00025858892920583	-1.64134621822222
3327	HSP90AB3P	0.000259829021141771	1.06879120394444
118788	PIK3AP1	0.000260462695915124	-1.25687506411111
811	CALR	0.000260945153842216	0.919885422111109
64400	AKTIP	0.00026127723619234	-1.26162525027778
6659	SOX4	0.000264079830900997	1.29628895394445
137886	UBXN2B	0.000264414115695063	-1.38189332083334
10419	PRMT5	0.000265562977088782	0.918971352444443
		0.000265562977088782	1.13539533277778
		0.000267769842558316	0.712700964444445
8301	PICALM	0.000269128867642783	-1.07138905577778
		0.000269537071985554	-0.737985162277779
30000	TNPO2	0.000269737506466836	0.834835529222221
		0.000270005765834245	1.40894112033333
10988	METAP2	0.000270005765834245	0.95455642766667
80790	CMIP	0.000273879520963808	-1.18307202638889
51294	PCDH12	0.000274064541517615	-0.655424783833334
		0.000274308192176865	-1.04704673966667
252983	STXBP4	0.000274308192176865	1.38876082088889
221	ALDH3B1	0.000274308192176865	-0.910469402499999
64386	MMP25	0.000274482943211407	-0.991191337555556
212	ALAS2	0.000274617236417958	2.44000944833334
55244	SLC47A1	0.000274617236417958	-0.996887941222223
23526	ARHGAP45	0.000275220528249827	-0.764226139111114
57493	HEG1	0.000275551769505694	-1.77816606355556
106660613///100133050///100049076///728411///653188///653080///387036///91316///11042///11039///2990///653188///11042///11039	LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///LOC653080///GUSBP2///GUSBP11///SMA5///SMA4///GUSB///GUSBP3///SMA5///SMA4	0.00027648460135316	1.12470422494444
55326	AGPAT5	0.000276897625864892	1.62188370888889
5424	POLD1	0.000276961403198028	0.769330742444444
94081	SFXN1	0.000276961403198028	1.3385844285
51186	TCEAL9	0.000277210602796046	0.999395140111111
		0.000277210602796046	1.62522791388889
4082	MARCKS	0.000277365752518686	-1.39726784394444
4313	MMP2	0.000278319722911445	1.91772437761111
		0.000278319722911445	-2.82718308644445
4799	NFX1	0.000280278985406937	0.735793352666663
2026	ENO2	0.000280446442341187	1.01917851944444
152007	GLIPR2	0.000282173027150449	-1.52022630688889
79034	C7orf26	0.000282173027150449	-0.678261757833332
100286979///64682	ANAPC1P1///ANAPC1	0.000282173027150449	1.18570718011111
3355	HTR1F	0.000282173027150449	1.78650678827778
5754	PTK7	0.000282187741843336	0.990875357166666
55122	AKIRIN2	0.000283453916279407	-1.053816006
5355	PLP2	0.000285128385511254	-1.1310799125
11181	TREH	0.000286090117221551	-0.810313073055557
		0.000287663813394451	1.4462308145
91	ACVR1B	0.000288683078745292	-1.00480291338889
		0.000289219377626426	-1.060474315
10749	KIF1C	0.000289644885462349	-1.22296161877778
5594	MAPK1	0.000289787736539948	-0.929539229777777
		0.000290356374382676	0.839955865555556
		0.000290356374382676	-1.10347087205556
93474	ZNF670	0.000290835376202912	1.271979011
129080	EMID1	0.000292941858220743	0.967004897222222
1479	CSTF3	0.000293255503847177	1.27058890027778
8897	MTMR3	0.000293785860662418	-1.16549745916666
7170///6098	TPM3///ROS1	0.000294825454728064	-0.63893494011111
84259	DCUN1D5	0.00029504379045061	1.25326061672222
2857	GPR34	0.000295989244793768	-2.02559626033333
51114	ZDHHC9	0.000296067773709547	1.29454407233333
23135	KDM6B	0.000296067773709547	-0.9670196975
		0.000296278866111006	0.859117185000004
		0.000297146462239149	-1.65340456277778
6187	RPS2	0.000297146462239149	0.693176515000001
54920	DUS2	0.000297146462239149	-1.08089754694444
4640	MYO1A	0.000297146462239149	-0.731497115999999
55954	ZMAT5	0.000297146462239149	-0.774418037333334
645524	FLJ36840	0.000297963047516764	1.45035792766667
22949	PTGR1	0.000298193026326009	1.56087520138889
		0.00029868109158246	-1.42875577527778
7409	VAV1	0.00029868109158246	-0.746259695277778
5393	EXOSC9	0.000299977600501789	0.846472700277779
11080	DNAJB4	0.000299977600501789	1.67235018411111
11339	OIP5	0.000299977600501789	1.16185152566667
1462	VCAN	0.000300049604357361	-3.78193211444444
64785	GINS3	0.00030044979853095	1.23818014627778
55713	ZNF334	0.00030124676781213	1.38480009244444
6193	RPS5	0.000302119192478111	0.858684282055554
1163	CKS1B	0.000302119192478111	1.55058374477778
55312	RFK	0.000302376726279847	-0.740715547666667
10219	KLRG1	0.000303356279231608	1.99458099316667
5912	RAP2B	0.000303356279231608	-0.818858679055555
57674	RNF213	0.00030335706542389	-0.84415676888889
54436	SH3TC1	0.000303621898451667	-0.90400708511111
100271849///729991///4207	MEF2B///BORCS8///BORCS8-MEF2B	0.000304565905903817	-0.723056821999999
		0.000307653022587367	1.17319400344445
84079	ANKRD27	0.000307835208753829	0.785347006499998
54622	ARL15	0.000307909327662451	-1.30518725766667
9466	IL27RA	0.000308107248180382	-0.930063458222222
3594	IL12RB1	0.00030839052058192	-0.827665579333332
6416	MAP2K4	0.000311332911364945	-0.994102343722222
55103	RALGPS2	0.000312905413263778	1.13616058311111
		0.000313137254064696	-0.952579034277777
90427	BMF	0.000313445899220432	-1.06975023338889
		0.000315969113568583	-3.12135533227778
221078	NSUN6	0.000319426330537667	1.10999701377778
308	ANXA5	0.000320260133927873	-2.6686731565
221472	FGD2	0.000322133935346946	-2.00596836033333
		0.000322309301261998	0.690919965555553
		0.000322751082000619	-1.06701706211111
64901	RANBP17	0.000323026671240573	1.38075528544444
4943	TBC1D25	0.000323222683066951	-0.724671079611113
1200	TPP1	0.000323270417893981	-0.935543090833333
2810	SFN	0.000323293085068739	-0.799393748222221
3101	HK3	0.00032374443478396	-2.10804696361111
10948	STARD3	0.000324001557770275	-0.546461387444446
5028	P2RY1	0.0003255049181947	0.93920246561111
1033	CDKN3	0.000326320051833971	1.66812981161111
		0.000327666100460956	-0.950869261277779
9020	MAP3K14	0.00032807722659222	-0.744603880055557
3149	HMGB3	0.00032807722659222	1.00888936194445
55204	GOLPH3L	0.00032824450886503	1.27310178911111
9046	DOK2	0.000328624841790996	-1.55244258788889
23023	TMCC1	0.000328828288528225	-0.692285589388889
8178	ELL	0.000328951920719536	-0.748135756611111
256236	NAPSB	0.000329695510040933	-1.79877849783333
		0.000332381166742257	-0.523285699777778
6708	SPTA1	0.000336310414053912	2.3008507625
5261	PHKG2	0.000336473443811301	-0.747097397722223
84124	ZNF394	0.000338707547100987	-0.970886779944445
23288	IQCE	0.000338707547100987	-0.704785831333336
220929///220929	ZNF438///ZNF438	0.000338707547100987	-1.10305227755556
112942	CFAP36	0.000339948761771654	1.43264628422222
100131205///641293///402176///6144	RPL21P28///RPL21P19///RPL21P44///RPL21	0.000340093085628221	0.945359149444444
8328	GFI1B	0.000340093085628221	1.42265714205556
64077	LHPP	0.000342729044384814	-0.86755991827778
10299	MARCH6	0.000345509055855741	0.683498498444445
		0.000346075954166471	-1.22830372766667
4751	NEK2	0.00034688391354888	1.558757239
93973	ACTR8	0.000347071768747254	0.69300599261111
100329109///729080///641746///2653	GCSHP3///LOC729080///LOC641746///GCSH	0.000347568696073087	1.37255992227778
151246	SGO2	0.000347568696073087	1.44778350494444
3660	IRF2	0.000354158194904206	-1.61251486222222
10677	AVIL	0.000355789871557221	-0.929041473777779
84826	SFT2D3	0.000355789871557221	-0.660606615055555
1184	CLCN5	0.00035799173617441	-1.10588581683333
5504	PPP1R2	0.000361021042136461	-0.768850050333336
		0.000361386597601322	1.70219682355556
		0.00036239541619108	1.49138757333333
9524	TECR	0.000363829459690347	0.967939515500001
10809	STARD10	0.00036508766330039	-0.852648024833336
7693	ZNF134	0.000365688279027048	0.935414179111111
8527	DGKD	0.000365688279027048	-0.680169294555558
117143	TADA1	0.000367701180092518	1.13881495505556
2273	FHL1	0.000367711214807598	1.75763994733333
4145	MATK	0.00036826195614309	1.04985015666667
3507///3500///3495///3494///3493///3494///3493///3492	IGHM///IGHG1///IGHD///IGHA2///IGHA1///IGHA2///IGHA1///IGH	0.00036826195614309	1.25358288988889
145389	SLC38A6	0.00036826195614309	-0.854995202
6773	STAT2	0.000368947816601354	-1.16579948088889
5165	PDK3	0.000369105146032468	-1.24277621066667
79888	LPCAT1	0.000371559854468002	-0.883224648388886
64840	PORCN	0.000371735178219412	-0.950375252500001
4326	MMP17	0.000371735178219412	-0.928773042222223
56271	BEX4	0.000372564688014157	1.47879149316667
54531	MIER2	0.000375160613378154	-0.725954241944446
6940	ZNF354A	0.000375210866437569	-1.46092447172222
284422	SMIM24	0.000375230318537276	0.958096224333333
22993	HMGXB3	0.000375862809382342	0.727559022611115
11145	PLA2G16	0.000378836419256757	-1.31258396433333
84765	ZNF577	0.000380466831305523	0.985022996944447
3543	IGLL1	0.00038087535509896	1.39519222938889
128989	TANGO2	0.000384626789941105	-0.907073891111111
148823	GCSAML	0.000384807305594074	2.48656317611111
		0.000385165711632671	1.58138311994445
30817	ADGRE2	0.000385165711632671	-1.45198460811111
		0.000387003112326292	0.827005135
59350	RXFP1	0.00038763498488283	2.12554182472222
		0.00038968260381027	-1.57932276683333
6039	RNASE6	0.000390916245554812	-2.89676574238889
113115	MTFR2	0.000390916245554812	1.28260329394445
		0.000391386174515424	1.28497766994445
		0.000393317752591405	1.2482155855
		0.000393339633929428	1.60294029716667
6875	TAF4B	0.000393902151988167	1.40301498911111
4607	MYBPC3	0.000394041020918725	-0.586369942999998
391	RHOG	0.000397000623917673	-1.01909481594445
25939	SAMHD1	0.000397791324347597	-2.29042386805556
10228	STX6	0.0003986305412403	-0.754852465833336
8087	FXR1	0.000398920611462804	1.12451002516667
1509	CTSD	0.000401987503943687	-1.022163326
100528018///402	ARL2-SNX15///ARL2	0.000402406453515251	0.718847767666666
126075	CCDC159	0.000402967840292538	-1.18815110944445
51209	RAB9B	0.000405520903516895	0.81978770938889
567	B2M	0.000405716408864236	-0.789152328888889
91433	RCCD1	0.000407801882371517	0.991080069055553
6992	PPP1R11	0.000408015792022536	-0.799854525111111
94240	EPSTI1	0.000408015792022536	-2.15663264516667
115761	ARL11	0.000408015792022536	-1.065167481
3274	HRH2	0.000408875309725023	-1.38470472244444
10161	LPAR6	0.000409151866819596	-2.52254426388889
6202	RPS8	0.000409658558891652	0.608501975611111
340481	ZDHHC21	0.000410598784781257	1.20408501727778
197358	NLRC3	0.00041063388330047	0.934500881277779
57519	STARD9	0.000411033938904452	1.24916628794444
90355	C5orf30	0.000411603021510522	1.22894205816667
		0.000412291379578297	2.073592034
11216	AKAP10	0.00041477999224665	-0.697610199666665
23401	FRAT2	0.000417954611853688	-1.0515713505
945	CD33	0.000418974635955013	-1.55802480738889
7514	XPO1	0.000419426553581052	1.05081862127778
652070///28831///3507///3500///3495///317730///28424///28402	SCFV///IGLJ3///IGHM///IGHG1///IGHD///C14orf99///IGHV3-48///IGHV3-69-1	0.000420102544148327	2.07993103344445
		0.000420244287728202	-0.945091620888889
		0.000420992977284032	-0.942138733888889
124583	CANT1	0.000420992977284032	-0.72886155472222
9208	LRRFIP1	0.000422767999718346	-0.921237563888891
16	AARS	0.000422983759161627	0.996277737388891
923	CD6	0.000423032759130594	0.747026573499999
5036	PA2G4	0.000424502065070278	0.810340144555552
7798	LUZP1	0.000425572358294774	1.11767324272222
26270	FBXO6	0.000425572358294774	-0.786114812000002
4947	OAZ2	0.000426494101673768	-0.854934282722223
115811	IQCD	0.0004284427419457	-0.717073753888891
5150	PDE7A	0.00043187353995304	1.10090651738889
81603	TRIM8	0.000432528066138068	-1.13271262061111
11182	SLC2A6	0.000432528066138068	-1.31730776322222
7832	BTG2	0.000432528066138068	-1.40683506211111
84838///84838	ZNF496///ZNF496	0.000435410398516673	0.724879092666668
6945	MLX	0.000436572006244231	-1.11624148622223
10514	MYBBP1A	0.000436753018989832	0.841199704222223
11314	CD300A	0.000442220098429505	-1.55380310133333
		0.000443298655069139	0.672769968999999
221756	SERPINB9P1	0.000443828206389744	-1.40918358044444
29933	GPR132	0.000447705659152244	-1.14734682027778
22909	FAN1	0.000447705659152244	1.19793580022222
55182	RNF220	0.000450198091038544	1.33488950166667
9829	DNAJC6	0.000450511108722038	1.55859051438889
80184	CEP290	0.000450511108722038	1.04960926788889
8497	PPFIA4	0.000451233359464354	-0.623361628444444
6195	RPS6KA1	0.000452785867908052	-0.802034956777774
5149	PDE6H	0.000454588599382437	-1.10203583516667
		0.000456767127861196	-1.37555090016667
5525	PPP2R5A	0.000457692855677091	-1.26405421038889
64777	RMND5B	0.000458213245327058	-0.889677612166667
27239	GPR162	0.000458213245327058	-1.41651999538889
		0.000458213245327058	-2.67221150394444
339344	MYPOP	0.000458213245327058	-0.688766474555557
54881	TEX10	0.000458213245327058	0.980497254055555
23196	FAM120A	0.000458974419507088	-0.599688261222223
9794///4056	MAML1///LTC4S	0.000465233596609832	0.978843970777778
163	AP2B1	0.000471531877335599	0.699836451111111
4055	LTBR	0.000473299724417739	-0.894553228555555
57489	ODF2L	0.00047870721800119	1.41957053566667
5326	PLAGL2	0.000481852541433831	-0.962310703999997
		0.000483918620666089	1.62376530733334
202658///79897	TRIM39-RPP21///RPP21	0.000484136040072711	-1.7103371745
		0.00048451667402806	1.14429289283333
10099	TSPAN3	0.000485511243145059	1.60261297055556
51763	INPP5K	0.000485791063513072	-0.714033607111111
		0.000486977295450697	0.831170307722219
117289	TAGAP	0.000486977295450697	-1.08069139338889
6667	SP1	0.000487666783509459	-0.579112109000004
118980	SFXN2	0.000487773002226904	1.07845311716667
25959	KANK2	0.000490296462322124	0.964203400000001
374395	TMEM179B	0.000490707096641996	-1.28424639166667
102724238///554249///389741	LOC102724238///LOC554249///GLIDR	0.000490707096641996	1.12366873144444
89839	ARHGAP11B	0.000491487634296256	1.90733972472222
56652	C10orf2	0.000492588759370971	0.982776343111109
		0.000495999019122294	-1.30481885738889
56911	MAP3K7CL	0.000495999019122294	-1.3356470655
51575	ESF1	0.000495999019122294	1.21788945633333
135228	CD109	0.000495999019122294	1.96118729044444
8566	PDXK	0.000495999019122294	-0.90398851727778
148327	CREB3L4	0.000502628799976546	1.063329971
2675	GFRA2	0.000502683494409538	-1.48351326327778
55015	PRPF39	0.000506133788435682	1.00549553905555
85236///54145///8348///3017	HIST1H2BK///H2BFS///HIST1H2BO///HIST1H2BD	0.000507274700489129	1.4598532535
6883	TAF12	0.000509753484422316	-0.868129730055556
84376	HOOK3	0.000512607975867674	-0.93485964311111
1820	ARID3A	0.000512637057424957	-0.604184719166668
51	ACOX1	0.000515006376369677	-0.684066631166666
2317	FLNB	0.000515006376369677	1.40243640344445
5058	PAK1	0.000515713452921869	-1.36622327616667
10227	MFSD10	0.000516472151368657	0.757104183277779
149371	EXOC8	0.000517148315350571	-0.734608186000001
51768	TM7SF3	0.000520355226320855	0.940494300277775
162394	SLFN5	0.000520541243561116	-1.70389022633334
10168	ZNF197	0.000520936525141288	1.13603067377778
		0.000522656343347419	1.30244908461111
80342	TRAF3IP3	0.000523236784265479	-1.30024191011111
1959	EGR2	0.000523330016063009	-2.22841842083333
199675	MCEMP1	0.00052366605174898	-1.72370437005556
		0.000524108279325362	-1.05236293288889
7077	TIMP2	0.000524789773300028	-0.946593548500001
		0.000524948405163221	0.747986439722222
328	APEX1	0.000528066975959724	1.00634771744445
3340	NDST1	0.000528765280029745	-1.366046376
		0.000529060986930803	-1.14827903944444
23165	NUP205	0.000530884900992697	1.10570720711111
		0.000532371899162402	1.05006833311111
677792///79101	SNORA1///TAF1D	0.000532529779778928	1.90758938594444
		0.000533035156121046	-1.54497944716667
		0.000534766477394457	-1.05595407416667
83874	TBC1D10A	0.000536509871546907	-0.785108984499999
		0.000537570772140115	1.17701718577778
27433	TOR2A	0.00053780594754179	-0.797721836611111
399900	LOC399900	0.00053780594754179	-1.60150022577778
83543	AIF1L	0.000538641875948212	1.27434265227778
122953	JDP2	0.000539194600497396	-1.23210095372222
139735	ZFP92	0.000539777138725277	-1.01192236555556
79582	SPAG16	0.000540425961263664	0.783117160555555
100529264///100529262///53916	RAB4B-EGLN2///MIA-RAB4B///RAB4B	0.000541863372114648	-0.69798362311111
23299	BICD2	0.000541863372114648	-0.655385708611114
		0.000541863372114648	-0.958492745
2867	FFAR2	0.000542391690876491	-1.90024576405556
9289	ADGRG1	0.000542391690876491	2.18153378655556
		0.000542787210391113	-1.66102381011111
64397	ZNF106	0.00054369386430955	-0.931754722000003
9678	PHF14	0.000543963087715969	0.989979539777779
5618	PRLR	0.000544395047994896	-1.54593420366667
143244///1984	EIF5AL1///EIF5A	0.000544695182503612	0.929989738833335
388165	UBE2Q2P1	0.000546245508108117	1.33205843811111
		0.000547758778110885	0.933001909833337
1153	CIRBP	0.000548240338624044	1.17406517166667
3958	LGALS3	0.000549303049199018	-1.79794999877778
10950	BTG3	0.000549495394537484	1.25336797316667
10745	PHTF1	0.000551992028789533	0.995149721444445
6856	SYPL1	0.000552802476962295	0.745476229777781
		0.000552802476962295	1.39673400444444
127602	DNAH14	0.000556044927664499	1.37227433783333
23160	WDR43	0.00055625111901912	0.868010076055554
112616	CMTM7	0.00055625111901912	-0.92178951727778
728378///653781///641455///445582///440915	POTEF///POTEJ///POTEM///POTEE///POTEKP	0.000558204858430515	-1.08189597877778
729423///728643///664721///664709///144983///3178	HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	0.000564319391766713	1.53983647666666
		0.000565572850859265	0.932285899388887
9868	TOMM70	0.000565628731308506	0.977215297000001
4946	OAZ1	0.000565628731308506	-1.1949502215
7126	TNFAIP1	0.000568014339851782	-0.954390049222221
